Axe x moteur,Diamètre moteur,Aire gaz moteur,Gamma gaz,Nombre de mach,Pression gaz,Pression totale,Temperature gaz,Axe x canaux,Diamètre moteur+chemise,Largeur canaux,Hauteur canaux,Aire canaux,Viscosité gaz,Cp gaz,Conductivité gaz,Prandtl gaz,Coeff Hg,Sigma, Twg , Twl ,Heat flux,Tl,Vitesse coolant,Reynolds CH4,Coeff Hl,Rho coolant,Viscosité CH4,Conductivité CH4,Cp CH4,Vitesse du coolant,Pression du coolant,Conductivité de la paroi,x hauteur réelle,y hauteur réelle
-0.2,0.055,0.009503317777109124,1.1479,0.10223159198518321,4000000.0,3350.58,-0.2,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.01971122334,1.31972122052136,1025.09759669968,1003.91920945718,7.52298141277958,289.756106603790,120.42994671122172,681035.6584037516,10494.754401127402,21.452087341547063,1.141637740048949e-05,0.035232458531232747,2421.66417781919,120.42994671122172,3038175.55068154,398.227025340429,-0.2,0.059000000000000004
-0.1997480604,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.1997480604,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.10628015319,1.31975619380905,1024.93652560190,1003.75674423720,7.52370380942259,289.353036977616,120.17759614486698,681763.9173840639,10492.173132023156,21.497052515490775,1.1404199722626276e-05,0.03518325498525104,2421.824743152018,120.17759614486698,3039262.80330323,398.205474428790,-0.1997480604,0.059000000000000004
-0.1994961207,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.1994961207,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.19369788001,1.31979151040417,1024.77388408661,1003.59269497416,7.52443328869376,288.949958324584,119.92532474213701,682493.9875902848,10489.627187706903,21.542192321505055,1.1392017777161716e-05,0.03513412901482022,2421.9957571439977,119.92532474213701,3040349.04880426,398.184088628019,-0.1994961207,0.059000000000000004
-0.1992441811,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.1992441811,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.28197216883,1.31982717327387,1024.60965880333,1003.42704820146,7.52516991267294,288.546872350101,119.67313178296274,683225.8728985632,10487.116829393952,21.587507846699673,1.137983162912368e-05,0.03508508098656775,2422.177303809652,119.67313178296274,3041434.28761316,398.169499377122,-0.1992441811,0.059000000000000004
-0.19899224140000002,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.19899224140000002,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.37111042806,1.31986318558594,1024.44383548430,1003.25978952648,7.52591374559605,288.143780130221,119.42101683852464,683959.5759531707,10484.642325730614,21.63300024256118,1.1367641324408342e-05,0.03503611118937459,2422.369468159362,119.42101683852464,3042518.52103360,398.154299349889,-0.19899224140000002,0.059000000000000004
-0.1987403018,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.1987403018,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.46112055672,1.31989955036274,1024.27640053852,1003.09090523997,7.52666485066872,287.740683391772,119.16897918734846,684695.1005552392,10482.203943293021,21.678670617831536,1.13554469295104e-05,0.03498721999451193,2422.5723360325287,119.16897918734846,3043601.74949739,398.139064865508,-0.1987403018,0.059000000000000004
-0.19848836209999998,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.19848836209999998,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.55201010239,1.31993627082673,1024.10733946056,1002.92038070955,7.52742329325663,287.337583232374,118.91701839964111,685432.4492659592,10479.801956062878,21.72452014394479,1.1343248491727852e-05,0.034938407695545265,2422.7859942986397,118.91701839964111,3044683.97430794,398.123703863505,-0.19848836209999998,0.059000000000000004
-0.1982364225,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.1982364225,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.64378709792,1.31997335005701,1023.93663841221,1002.74820197656,7.52818913771412,286.934481400614,118.6651337523933,686171.6258072533,10477.436636145056,21.770549949280447,1.1331046078988697e-05,0.034889674668279406,2423.010530652748,118.6651337523933,3045765.19590059,398.108273477967,-0.1982364225,0.059000000000000004
-0.1979844828,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.1979844828,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.73645927592,1.32001079133067,1023.76428265117,1002.57435416970,7.52896245064187,286.531379016030,118.41332481470378,686912.6326529416,10475.108263026059,21.816761225676156,1.1318839740027865e-05,0.034841021211148425,2423.2460338819233,118.41332481470378,3046845.41557872,398.092818305968,-0.1979844828,0.059000000000000004
-0.1977325432,0.055,0.009503317777109124,1.1479,0.10223159198518321,3999999.9999999986,3350.579999999999,-0.1977325432,0.056,0.003,0.003,9e-06,6.747335517937347e-05,3377.35045938155,0.23522188745597492,0.8612856633715369,3235.83003463489,1.32004859780229,1023.59025800642,1002.39882299439,7.52974329743013,286.128277849308,118.16159094855193,687655.4731418794,10472.81711551683,21.863155121605182,1.1306629544241805e-05,0.03479244770467552,2423.4925935959363,118.16159094855193,3047924.63367534,398.077158001261,-0.1977325432,0.059000000000000004
