x hauteur réelle,y hauteur réelle
228.093643,54.00000000000001
226.594711,54.00000000000001
225.095779,54.00000000000001
223.596848,54.00000000000001
222.0979,54.00000000000001
220.598969,54.00000000000001
219.100037,54.00000000000001
217.601105,54.00000000000001
216.102158,54.00000000000001
214.603226,54.00000000000001
213.104294,54.00000000000001
211.605347,54.00000000000001
210.106415,54.00000000000001
208.607483,54.00000000000001
207.108551,54.00000000000001
205.609604,54.00000000000001
204.110672,54.00000000000001
202.61174,54.00000000000001
201.112808,54.00000000000001
199.613861,54.00000000000001
198.114929,54.00000000000001
196.615997,54.00000000000001
195.117065,54.00000000000001
193.618118,54.00000000000001
192.119186,54.00000000000001
190.620255,54.00000000000001
189.121323,54.00000000000001
187.622375,54.00000000000001
186.123444,54.00000000000001
184.624512,54.00000000000001
183.12558,54.00000000000001
181.626633,54.00000000000001
180.127701,54.00000000000001
178.628769,54.00000000000001
177.129837,54.00000000000001
175.63089,54.00000000000001
174.131958,54.00000000000001
172.633026,54.00000000000001
171.134094,54.00000000000001
169.635147,54.00000000000001
168.136215,54.00000000000001
166.637283,54.00000000000001
165.138336,54.00000000000001
163.639404,54.00000000000001
162.140472,54.00000000000001
160.641541,54.00000000000001
159.142593,54.00000000000001
157.643661,54.00000000000001
156.14473,54.00000000000001
154.645798,54.00000000000001
153.146851,54.00000000000001
151.647919,54.00000000000001
150.148987,54.00000000000001
148.650055,54.00000000000001
147.151108,54.00000000000001
145.652176,54.00000000000001
144.153244,54.00000000000001
142.654312,54.00000000000001
141.155365,54.00000000000001
139.656433,54.00000000000001
138.157501,54.00000000000001
136.658569,54.00000000000001
135.159622,54.00000000000001
133.66069,54.00000000000001
132.161758,54.00000000000001
130.662827,54.00000000000001
129.163879,54.00000000000001
127.664948,54.00000000000001
126.16601599999998,54.00000000000001
124.667076,54.00000000000001
123.168144,54.00000000000001
121.669205,54.00000000000001
120.170273,54.00000000000001
118.671333,54.00000000000001
117.172394,54.00000000000001
115.673462,54.00000000000001
114.174522,54.00000000000001
112.675591,54.00000000000001
111.176651,54.00000000000001
109.677719,54.00000000000001
108.17878,54.00000000000001
106.679848,54.00000000000001
105.180908,54.00000000000001
103.681976,54.00000000000001
102.183037,54.00000000000001
100.684105,54.00000000000001
99.185165,54.00000000000001
97.686234,54.00000000000001
96.187294,54.00000000000001
94.688362,54.00000000000001
93.189423,54.00000000000001
91.690491,54.00000000000001
90.191551,54.00000000000001
88.692619,54.00000000000001
87.19368,54.00000000000001
85.694748,54.00000000000001
84.195808,54.00000000000001
82.696877,54.00000000000001
81.197937,54.00000000000001
79.699005,54.00000000000001
78.200066,54.00000000000001
76.701134,54.00000000000001
75.202194,54.00000000000001
73.703262,54.00000000000001
72.204323,54.00000000000001
70.705383,54.00000000000001
69.206451,54.00000000000001
67.707512,54.00000000000001
66.20858,54.00000000000001
64.709641,54.00000000000001
63.210709,54.00000000000001
61.6584952035247,53.99952687542598
60.213373487605544,53.714977622975475
59.98112617438897,53.61142984541338
59.74875917510334,53.50780971280407
59.51652764517261,53.404223799479794
59.28428083994087,53.30061459678985
59.05199834756377,53.19697000601546
58.81979367233031,53.09333898886612
58.587495129811536,52.989648032237206
58.35523610321388,52.885949424735564
58.12310442632603,52.782287412582406
57.890821993694686,52.678543804922555
57.65858008264113,52.57479247428919
57.42644512101219,52.47106736428672
57.19420571083969,52.36727960222232
56.9620658014656,52.26351353317696
56.72985169073746,52.15969690694399
56.49764433640415,52.05585973892708
56.26553401234028,51.95204369708083
56.03338661251433,51.84819489709552
55.80113429314569,51.74427765707081
55.56916178780555,51.64046024056651
55.336905394864445,51.536506214203875
55.10476351974019,51.432572972410924
54.87276203370734,51.32868293521753
54.64053316313782,51.224677523137686
54.40856305865641,51.12076065369686
54.17637867016854,51.01673605590715
53.94423556611186,50.91270120811869
53.71230796946991,50.80874073224618
53.48012279772064,50.70465411124314
53.248091733784705,50.60060762199472
53.01608198858043,50.496553647036606
52.78395577276317,50.39242894750149
52.552027777972256,50.2883685965493
52.31988580995681,50.18419827858711
52.08789261391075,50.08006608651041
51.855918732676066,49.97592524152039
51.62391646670075,49.87175441290129
51.391811485739346,49.76751571743022
51.15995040522346,49.66335994725169
50.92791743203078,49.55911570763965
50.695874231390874,49.4548415907111
50.46404543120901,49.35064034505128
50.23197454033056,49.24631892089616
50.00008703301979,49.14205180348186
49.76811668036681,49.037731404291556
49.5361282003898,48.93337967638949
49.30431900985951,48.82908597974395
49.072325955211014,48.72469726310144
48.84034117848754,48.62028487281536
48.608610947066765,48.51596375464449
48.376535782438815,48.41147766534086
48.144833506920115,48.30712811216123
47.91281948662378,48.20263025782119
47.680912976807896,48.09814937679866
47.449188516034525,47.99372956175156
47.21723685413104,47.88919655059588
46.98537093238919,47.784674070127636
46.753606398187095,47.6801768765344
46.52171358102677,47.575606339508965
46.28986254743992,47.471029137067966
46.05814213388352,47.36649004637499
45.8262464236753,47.26185763684393
45.59453729840602,47.157283888554176
45.36263266017308,47.0526068269171
45.13089274826023,46.94797572510944
44.899135356591536,46.84332038927956
44.66737436291484,46.738644620255634
44.43551823655679,46.63390500370345
44.203876394126155,46.529235990216144
43.97205668171574,46.42447376277432
43.740374183335405,46.31974844062553
43.508622735588055,46.21497554398096
43.276847346494954,46.11016917102776
43.04521413708394,46.00540363069192
42.81345808667563,45.90056773523791
42.581709083201076,45.795710225143026
42.35015595898777,45.690918909903864
42.11837564824212,45.58601400599487
41.88662981401293,45.48109557962634
41.65515724630645,45.37627757184902
41.4232917384321,45.27127387184231
41.19184019666067,45.166423726825755
40.960054328971516,45.061415696828504
40.72839936530737,44.95643511234433
40.4968938109789,44.85150190033803
40.26518472016948,44.7464645903832
40.03355457501702,44.64143541294473
39.80202831655971,44.53643268753971
39.57033434552832,44.43133827355092
39.3388686674124,44.32632087943549
39.10719441022161,44.2211970484975
38.87560695273712,44.11608463724677
38.64413624124518,44.01100506059444
38.41250936632482,43.905840666620854
38.18092584964783,43.80066979407661
37.94945837602773,43.69552933070564
37.71791231779753,43.59033836313714
37.48628238742413,43.485086782779945
37.25494588221525,43.37994202499106
37.02327413661085,43.274636989799056
36.79186186416269,43.16941770580597
36.5603717518495,43.06414968945895
36.32875494063721,42.958802659357175
36.09748014556924,42.85358269643298
35.86586920896635,42.74820409048984
35.63437045237792,42.6428445101877
35.40306194291166,42.537549761048105
35.17147910992756,42.432119997898326
34.940164800521174,42.32678263654916
34.70865567848923,42.22134530562638
34.47715495759775,42.11588427262594
34.24592249640712,42.010520805326124
34.0143619000526,41.90500042001995
33.78300975646859,41.79954292367032
33.5516558124378,41.69406857035067
33.32021389407818,41.58853591508229
33.088836404544246,41.48300754166616
32.85750916079195,41.37748218338838
32.62612161748655,41.2719117415184
32.394819737283505,41.16635852517463
32.163411910002,41.06073983642323
31.932047812348692,40.95511530392225
31.70082459803747,40.849533658601175
31.469432496101795,40.74386214177265
31.23808445291312,40.638184445049426
31.006854664506175,40.53253817030684
30.775507972358987,40.4268235540876
30.54427015023791,40.3211349371898
30.31295459126175,40.21539410327228
30.081626808850995,40.10962411584941
29.850454906390798,40.00390156600381
29.61916206934755,39.898110505094955
29.387823258451615,39.792274456833034
29.15673251656664,39.68652559144396
28.925395891206858,39.58065506959395
28.694164788133843,39.47480422099241
28.463028797410285,39.368976886365196
28.231712228635438,39.26305218466856
28.000619376363186,39.15720180377684
27.76935860221328,39.05126248017652
27.53811304370635,38.94530389749278
27.307084067970784,38.83942069562048
27.075796400297357,38.73340979445093
26.844607890145234,38.62741427742282
26.613571842795334,38.52146705363335
26.382282348310774,38.415391837677994
26.151298260593922,38.30942594994644
25.920066787361343,38.20333811431417
25.688895301840077,38.097248979597495
25.457894807890106,37.99121471770392
25.22673742026957,37.88509714347008
24.99555586018744,37.77894352285277
24.76462808003474,37.67288055815148
24.533409268698307,37.566676062028264
24.302329579335535,37.460503970352825
24.07135760458084,37.35436135969852
23.84021018704136,37.248125114327635
23.60924962211533,37.141947933513386
23.378095506218116,37.03566819114284
23.147072376405806,36.929419322413246
22.916117564298464,36.823183160316084
22.68505175196364,36.71688135799334
22.45397799349452,36.610551534272474
22.22309789625834,36.50428629304146
21.991955478097115,36.39788927486003
21.761126554196096,36.291605185959675
21.529999314166318,36.18517582936547
21.299130952755444,36.07883388720091
21.068047444195102,35.97238057206399
20.837181452063916,35.86599777983641
20.606204904298618,35.759551208217715
20.375240032634466,35.65308731498693
20.144328210069645,35.54662581282601
19.91338581686911,35.44013169327284
19.68249714457509,35.33364077922576
19.451517883037823,35.22708975188415
19.220670739316137,35.12057393252646
18.989753074146275,35.014009716238014
18.75892533639808,34.90746508523735
18.527915064740984,34.80082021604437
18.297141224704532,34.694253439458684
18.066249795753446,34.58762008821327
17.83542754269366,34.48099617860506
17.60450587925435,34.37430842630357
17.373713238786838,34.267653964321596
17.142855138622462,34.160952625522654
16.91208700466583,34.05427050620775
16.681192152733544,33.94751388959986
16.450409028976587,33.8407820915602
16.219619803745257,33.73402923774962
15.988837178190812,33.62725994123008
15.758007030252319,33.52044901757714
15.5272486550063,33.41364712979475
15.29653923345775,33.30684935528898
15.065646573615743,33.19995103392713
14.834991184700591,33.09313115887621
14.604217755705813,32.98624452431401
14.357521496625226,32.871860999232084
14.270372433074918,32.830881254184725
14.202709548642444,32.79880066790186
14.135070900722951,32.76691367133073
14.067507262530034,32.73524594219203
14.000013790267479,32.70379809185957
13.930916615679449,32.67179693053873
13.86455391077026,32.641210205901565
13.795659872883865,32.60968295947393
13.72789237301,32.57883027721464
13.6596601418261,32.54795625177393
13.591447822518495,32.51727080493074
13.523425430124068,32.48685160764822
13.454945202254505,32.45641592898875
13.386824321952938,32.42631674561581
13.317881944671619,32.39604411262663
13.249987295913666,32.36639845357393
13.18090790735556,32.33643385232876
13.112663487264625,32.30699830722147
13.043792097007458,32.27748353396615
12.97521583790383,32.248270761883745
12.906254604680363,32.219079411511856
12.837528829746804,32.19016381018822
12.768482635908104,32.16129767155301
12.699494537482426,32.132632897721344
12.630760541076203,32.104252651691276
12.561389265517823,32.07579791365889
12.492135190254809,32.04756441775294
12.423122231142688,32.01960573556903
12.353874500825672,31.991736542917828
12.284603483706544,31.964037778699126
12.215024912695863,31.936397431243208
12.145323190833183,31.908883209678685
12.076589322070683,31.8819208346747
12.006124695814542,31.8544811707914
11.93749838865478,31.827909924685663
11.86708774972318,31.800854283755577
11.797356159876399,31.774219289654535
11.72777141858978,31.747817776828086
11.65815566675474,31.721586793601148
11.588087056682115,31.69536934679168
11.518048686206132,31.669336856425147
11.448105823229715,31.643514992805162
11.378087856862352,31.61784424406028
11.307605887420497,31.592183011785707
11.238238576507436,31.567092520106637
11.167663526174053,31.54176384879404
11.096916894378333,31.516543178322213
11.026981371841424,31.491775069241708
10.956977054399408,31.467167552091606
10.885742021713106,31.442316337445988
10.816021471751654,31.41814683087292
10.7452615994823,31.39381336419257
10.674466492273352,31.369638880971177
10.603801911638985,31.345679689601372
10.533754877383432,31.32210235749888
10.462258111434677,31.2982318355214
10.391873212634174,31.274887546652558
10.320993681333674,31.251564812068608
10.250051862937285,31.228395932397042
10.179397994987848,31.20549361689896
10.108015402864764,31.182538706559118
10.037332379477188,31.15997221239906
9.96610116096273,31.137414780447994
9.895127224713159,31.11510894859912
9.823662000907968,31.092828187032826
9.752862691913867,31.07092038087021
9.681270730366244,31.04895341083762
9.610117644467975,31.02728647253067
9.538877584160431,31.005770509834893
9.467353708102975,30.98434613613795
9.395881746125562,30.96310817527688
9.324397310728678,30.94203955771768
9.253056794574766,30.92118627817111
9.181501337797672,30.90044839560577
9.109495179106101,30.879755422387234
9.038273139586117,30.85944972539003
8.966509272726263,30.839174023339357
8.894673371562885,30.819050015528525
8.822712901520067,30.799062686815837
8.751436899379435,30.77943179538791
8.678889551084286,30.759640342450304
8.607475426330739,30.74031210826662
8.535411212972187,30.720993478620247
8.46316945209069,30.701798171606743
8.391608183129705,30.68294802832511
8.319075383022712,30.664028091999946
8.247323447849991,30.645471350187176
8.175033572720341,30.626957256942156
8.102955328339347,30.60866560775932
8.030472255402161,30.590447158875136
7.958495410258464,30.572520416817923
7.8860937956093755,30.554667328754974
7.813686778091965,30.536982608637093
7.741258717611203,30.51946308798306
7.669112186408785,30.502180888883004
7.596514589503149,30.484969445026426
7.5239996507667,30.467945637353203
7.451600447461038,30.451119157724758
7.378866235595575,30.434389971274474
7.306507510908507,30.41791304791753
7.233451143306662,30.401456088915847
7.161374231762011,30.385377848209238
7.088309499659077,30.36926631974693
7.01564180669479,30.35340404139337
6.9429337275317415,30.33770509930551
6.870155732304926,30.322163098394807
6.797122038955876,30.306738584673223
6.724718838610471,30.291610823345057
6.651278141664837,30.27645056302485
6.578764991667641,30.261637196644195
6.505605008079962,30.2468731079034
6.432687634433827,30.23232310308673
6.359689420614224,30.217928850121893
6.2867041090379,30.203707556543662
6.213421261975209,30.189600907054512
6.140543740328998,30.175736369981898
6.067217021889794,30.1619628622697
5.994314701208935,30.14843325040097
5.9207827593006765,30.13496463577628
5.8479193544437145,30.12177854077121
5.774363981638458,30.10864714192336
5.701193280740251,30.095746281745395
5.627963974791774,30.08300698329805
5.554462015092524,30.070392474676982
5.481330555189766,30.058005945218053
5.407907092063338,30.045745108325793
5.334431053364441,30.033644275397634
5.260932585738766,30.021707827808118
5.187619853715182,30.009968637956185
5.113994351831618,29.998352867582604
5.0405689677664,29.98693410857157
4.967014500050317,29.975666565808307
4.893451647534582,29.96456635776986
4.819797489599445,29.953621636122588
4.74631375102332,29.942868931417966
4.672674291952163,29.932265328290967
4.598951361661012,29.92181864562382
4.525391365420563,29.91156163033315
4.451672985828223,29.901454119532858
4.377871424210011,29.89150374807479
4.304279597098811,29.881747589230724
4.230362015545914,29.87212112074425
4.156672288616807,29.862688656915598
4.082872819735292,29.853412818794233
4.009063441002155,29.844304141967218
3.9352429077691067,29.83536265419855
3.8613056427629,29.8265761863935
3.7875671809624047,29.81797915019355
3.713520055634983,29.809518394345314
3.639802020111333,29.801258949273183
3.565754755599661,29.793136018831266
3.4917642615585165,29.78518488241745
3.4179783388383513,29.777421969624033
3.343882143358413,29.76979929867159
3.2698559825975084,29.762349269336365
3.1959278681146412,29.755076013988926
3.1219389507293993,29.747966584472003
3.047782165873055,29.74101039745581
2.9737953133595925,29.734235039831436
2.899700913344134,29.727619481839508
2.825729474555342,29.72118166904059
2.751519430769482,29.714894143427365
2.6774729725111635,29.708785307923794
2.6033593861797613,29.702840219638386
2.5291951948567077,29.697059186711463
2.4550288888485485,29.691445128517366
2.380918732767005,29.68600237142916
2.3067500481741114,29.680724172091388
2.2325519425626426,29.67561166064013
2.1583910120842953,29.670668831573234
2.0841628874353173,29.665889999223467
2.009943698634779,29.661278773006693
1.9357084653653276,29.656834035633743
1.8615385778997255,29.652560187118745
1.7873117630853677,29.648452000503372
1.7130154529116006,29.644508011018946
1.6387932089476902,29.64073419468815
1.5645025388773002,29.637125324341987
1.4902298957979396,29.633684194257086
1.4159686950696024,29.630410951455616
1.3417244816191904,29.627306157866652
1.2674023715142066,29.624366648873103
1.19305901947236,29.62159322748688
1.1188014025586588,29.618989146830632
1.0444933088028518,29.61655178874688
0.9702133514586477,29.614282617512472
0.8958875510687112,29.612180258763598
0.8215734774699758,29.610245408961454
0.7472185062285155,29.60847719292166
0.672834966486476,29.606875246864192
0.5986181130128868,29.605442434972314
0.5242039760031224,29.60417627606221
0.44986561125629104,29.60307692638939
0.3755599442573512,29.602145244439107
0.3012118079274906,29.601381209971358
0.2268980394806283,29.60078460621656
0.15250407237463426,29.60035560334311
0.07818625392694918,29.600093103601615
-0.003414665875741623,29.59999893335061
-0.029155408342449483,29.60000174076604
-0.05486617481005587,29.600027832493925
-0.0808359379712917,29.600075099818792
-0.1067781806821769,29.600145965847595
-0.13210949349085863,29.600247238929384
-0.1579167060167663,29.600364714940245
-0.18395593281267333,29.60050164024517
-0.2102624441139816,29.600657147629356
-0.2349056941494149,29.600869858404273
-0.26175039847496284,29.601055544714352
-0.28708941712520636,29.601302221330567
-0.31277973486263855,29.601562178470417
-0.3384773028990392,29.601845011761856
-0.36468322103291906,29.602135270237593
-0.3901070085724863,29.602474788481814
-0.4158073945130688,29.602827357392567
-0.44259019766511953,29.603162578155832
-0.46593912123947634,29.60365687868716
-0.4950365472868243,29.603933586981587
-0.5186284150610779,29.604477235819342
-0.5453590849365827,29.604897802790518
-0.569976485693421,29.60544353746599
-0.5960929117948534,29.605936307614375
-0.6224897526075953,29.60643783782168
-0.6484137292094708,29.606988649945936
-0.6728916489840806,29.607644217033318
-0.700532931399426,29.60813612116498
-0.7244220520553456,29.608881032461476
-0.7514823829727878,29.60944765156933
-0.7765105342586234,29.610170515687816
-0.8030924213555404,29.610811326952117
-0.8272233008814536,29.611645629996257
-0.855339431674118,29.612216631452956
-0.8788423793701007,29.61315260336785
-0.9059675958973399,29.61383470873523
-0.9301281136744781,29.61477202237991
-0.9583910279531042,29.615402173287155
-0.9806111106812655,29.616554133835052
-1.0107672244297063,29.61705629681515
-1.0321249344931236,29.618347070251442
-1.0613146111647591,29.61896202568578
-1.0843773178526546,29.62015952386546
-1.1119132212308176,29.620961369486025
-1.13680500001891,29.622039145331676
-1.1633705875182558,29.622975726864397
-1.1870791220814263,29.624220029149377
-1.2137235994462914,29.62518725479631
-1.2392658435385213,29.626292016434387
-1.2672350227872002,29.627161904715052
-1.2910371053355743,29.628507927908334
-1.3153383136290047,29.629818792594488
-1.343179866450636,29.630753652250867
-1.3692698644400918,29.63191360639116
-1.3896541600114667,29.633759929188376
-1.421402308217028,29.63427728587704
-1.4460448518116977,29.63568140332469
-1.4703966283284173,29.63714245672644
-1.49611840590733,29.638453003462022
-1.5218712187454215,29.639782063102665
-1.5471606118759822,29.641193445082504
-1.5730467450716275,29.642548472555237
-1.5983041202310408,29.644010090440133
-1.622752460121977,29.645603858104618
-1.6525111649684812,29.646483409827145
-1.6753963406836074,29.648356868986447
-1.6994400784866786,29.650083212304978
-1.726475024065352,29.65139766522321
-1.7551223483837863,29.652496785586845
-1.776245532823207,29.6547462383007
-1.8017549397223867,29.656348326202338
-1.8302685933668157,29.657510875494403
-1.8541879099529985,29.65941444195397
-1.8785179947528154,29.66127316822857
-1.9085729687341124,29.662234363094885
-1.9292758873213685,29.664742793661386
-1.9550268657943006,29.66643694769943
-1.983761657193217,29.667655033847392
-2.0072595058801763,29.669783381605644
-2.033244850811972,29.671505710040947
-2.0567196050567222,29.673684860428914
-2.084030309262064,29.67521128606676
-2.1131338247064266,29.67643980647008
-2.1333144339691454,29.67930314878009
-2.1606741195441583,29.680873737870733
-2.1839806688965764,29.6832142447604
-2.209816488267915,29.685103084562968
-2.2382326035309257,29.686525881657648
-2.2622769672716467,29.68880908038659
-2.289644962802037,29.690468913141185
-2.307851610780693,29.693940449646764
-2.34177620369877,29.694323486712275
-2.3623518176780722,29.697405147244563
-2.3912158071955765,29.698825417423738
-2.409122563911295,29.70250675310587
-2.4436959760109596,29.702763601054464
-2.463341522912859,29.70616838452505
-2.495096805045829,29.707028101695816
-2.510480881521656,29.711408878531792
-2.5436504729979004,29.711971323882256
-2.564576066210758,29.715226117351374
-2.592245452281837,29.71701393801019
-2.619765891504044,29.718856449213394
-2.6366131778132,29.723115501442592
-2.672279365186076,29.72312473960807
-2.69140111047376,29.726955675274997
-2.716498187114087,29.72941597731893
-2.7443104075710156,29.731263081744338
-2.7669083438767723,29.73436191484386
-2.7919714152970694,29.73689208443957
-2.8244243409476293,29.73766294067607
-2.8427109137950577,29.741906039544425
-2.863585321908899,29.745519861161426
-2.8971118167449337,29.74603202052285
-2.920715536626491,29.74904456458758
-2.9441432500136115,29.752119043656748
-2.9699874751218416,29.754597640294318
-2.999212570994343,29.756229093302508
-3.0143995576618097,29.76151288902296
-3.0463395918061646,29.7624454922263
-3.071545292836373,29.76517145834146
-3.0942509449216837,29.76858084654738
-3.1217204818686195,29.770732736445275
-3.142462847908746,29.774721521414452
-3.174239114482931,29.77572224620598
-3.1893770021183308,29.781313821005227
-3.22735525754835,29.780595396172703
-3.2393783345916316,29.787156436717602
-3.278176173277421,29.786184596211484
-3.289383809625953,29.79308020778348
-3.3190941623478363,29.794691138638846
-3.3506210143474804,29.795793309519976
-3.3666105953315384,29.801443205110886
-3.3953241656281734,29.803375556797164
-3.4269143415742196,29.80447140721937
-3.4402226909851206,29.811046164797816
-3.4694424630128604,29.812854389562347
-3.4887765957253536,29.817664924755434
-3.5269769328900593,29.81674450536316
-3.5476278857054413,29.82125447520001
-3.560732715126589,29.828094631779965
-3.601730644903152,29.826261248404254
-3.6145998213336727,29.83330054846242
-3.6451585764597687,29.834744683547726
-3.6696284303958557,29.83815256235992
-3.692823319526411,29.84198708949787
-3.715474576215162,29.84601335218362
-3.7487191437410106,29.84660028219317
-3.762209305076915,29.853703871551225
-3.7961900318136292,29.854040574073615
-3.8155791971775814,29.859263410727593
-3.837778206664711,29.86355309527735
-3.8684071566913283,29.865013570714115
-3.892038287673238,29.86887824516053
-3.918835161943657,29.871672637128366
-3.932522092115375,29.87900268708152
-3.9768730514240835,29.875681039255177
-3.9748357571811455,29.888626103302094
-4.0248573494312705,29.883254561925778
-4.032849899638358,29.89282816874924
-4.0662646427666,29.89331515198687
-4.083687836040233,29.899572437331983
-4.118397601549862,29.8995802470076
-4.128647593395786,29.908526753184365
-4.169378503184189,29.90630065783239
-4.182824344883199,29.91419209504902
-4.20283076756791,29.919632886172344
-4.246975412974008,29.916046164171142
-4.245517286687081,29.929681927379878
-4.293721168447373,29.924502299302475
-4.303742527055261,29.933932923477766
-4.329990890958172,29.93712012026244
-4.358595134377961,29.939414029004084
-4.385200607687918,29.942503321510035
-4.4010790339982195,29.949812511580678
-4.4251330976141885,29.9539077150255
-4.454611281063807,29.955872650340762
-4.483438258127776,29.958111563914013
-4.5025611401559695,29.964275788480812
-4.51768664496728,29.972043905212168
-4.559396534516967,29.96903218838842
-4.567251502743976,29.97989795910228
-4.604535071920359,29.978659202423025
-4.620092188963379,29.986440057898925
-4.646211354059066,29.989826463542485
-4.673696276092973,29.99265656519985
-4.6923569648126655,29.999224044264842
-4.725311260769272,29.99973787038688
-4.740642016490771,30.007801049450734
-4.7680040285690195,30.010704971187057
-4.78722334883533,30.017135584356453
-4.822823010841737,30.016464134235303
-4.831807063733899,30.027444990347686
-4.868674298277873,30.02618700086787
-4.886610818405918,30.033317905684868
-4.913294489899022,30.036565583262856
-4.934479668299914,30.04228801591556
-4.957604417580355,30.04714981795593
-4.985668524595161,30.049791075732948
-4.870943608094205,30.1139275047809
-5.1804086765783595,30.244576265442927
-5.494824115435155,30.372465236032443
-5.809305718390315,30.500117580959326
-6.1238309217598585,30.627542009807605
-6.438450020260092,30.754716336065112
-6.753135690359325,30.881653383262844
-7.067899858161103,31.008348108051255
-7.382752968104,31.134796627073026
-7.697604347616933,31.261038772509153
-8.012597319858282,31.3870080323864
-8.327651576631746,31.512744442185202
-8.64274040542617,31.63825843788603
-8.957954514962585,31.763509544955493
-9.273199707865832,31.888541136133327
-9.58849530539592,32.01334129018565
-9.903900484416875,32.13788395394769
-10.219334672624884,32.262206801354026
-10.534947399190711,32.386246128763034
-10.850470802701086,32.51011683666618
-11.166219435050484,32.63368063315225
-11.48187797863215,32.75707720746278
-11.79779403780468,32.88015179940043
-12.113587304203724,33.00307494810507
-12.429612957714136,33.1256873153533
-12.74562858439728,33.24810049590148
-13.061659304038615,33.37029506227977
-13.3779235653529,33.49218294365475
-13.694112227397573,33.61389755515603
-14.010421110668252,33.7353504316911
-14.326834399335178,33.856552535576235
-14.643241885886034,33.977549683498474
-14.959794791180434,34.09827612790846
-15.276349176397368,34.21879413238574
-15.593061614841664,34.33903782959427
-15.909721458579405,34.45909577275674
-16.226622512692522,34.57884539125637
-16.543394099520423,34.69844193396338
-16.860389255417658,34.81773337104479
-17.177407170855854,34.93681129868375
-17.494475240028184,35.05565879714078
-17.811621324434842,35.174265808818035
-18.12887006535987,35.29262258774367
-18.446106311073905,35.41077639006922
-18.763540968102955,35.52863927762821
-19.080941413212983,35.646311703921675
-19.398404117837604,35.76374655175781
-19.71607466459132,35.88088960229682
-20.033616617202007,35.997879134890496
-20.35138784126736,36.11456278867117
-20.66917357856672,36.23103556996944
-20.98701492809882,36.347279466155534
-21.30487828879333,36.46330131305773
-21.623003111581134,36.57901137890795
-21.94096636369749,36.6945830318786
-22.259073484104164,36.80988009442403
-22.57732879615671,36.924911721654034
-22.895646245727868,37.03971543780063
-23.21387191856316,37.154344454358295
-23.532393256151092,37.26864571258344
-23.85076699113016,37.38279874461613
-24.16942233632353,37.496631381673986
-24.488024457326702,37.610281458861486
-24.80666511754387,37.72370444302064
-25.12543894856089,37.83686561848092
-25.44427386267254,37.949794012981066
-25.763157670053232,38.06249621680009
-26.082166501152418,38.174940941463866
-26.40116593860173,38.287182695137126
-26.720310587067146,38.39915851376326
-27.039448218720015,38.51093107119223
-27.35866173515193,38.62246075249847
-27.678064794550725,38.73371105667631
-27.99739028777021,38.84478637422409
-28.316810769728658,38.95561060537828
-28.636420416086978,39.066156349262
-28.95594114669894,39.17653113764772
-29.275596304204814,39.286641786170506
-29.59540913054635,39.396486272254585
-29.915068062613045,39.506181172930205
-30.23503280348406,39.61554552177164
-30.554985008256633,39.724714231311935
-30.874909404366015,39.83368425167905
-31.19504817702333,39.94236159676395
-31.51514787985077,40.050848248565295
