Diamètre moteur+chemise,x hauteur réelle
44.87011501198328,46.98537093238919
44.76264224233948,46.753606398187095
44.65517674353565,46.52171358102677
44.54770401198329,46.28986254743992
44.44023040863547,46.05814213388352
44.33276415690007,45.8262464236753
44.2252922636881,45.59453729840602
44.11782857729573,45.36263266017308
44.01035232319795,45.13089274826023
43.90288309740661,44.899135356591536
43.79541332319796,44.66737436291484
43.68794657729573,44.43551823655679
43.580471263688096,44.203876394126155
43.47300415690007,43.97205668171574
43.365532242339484,43.740374183335405
43.258064178266686,43.508622735588055
43.15059574353563,43.276847346494954
43.04312224233949,43.04521413708394
42.93565501198328,42.81345808667563
42.82818474353566,42.581709083201076
42.72070782217569,42.35015595898777
42.61324659864624,42.11837564824212
42.50577557729573,41.88662981401293
42.39829598852964,41.65515724630645
42.290837432420794,41.4232917384321
42.18335698852966,41.19184019666067
42.075897577295734,40.960054328971516
41.96842474353565,40.72839936530737
41.86094867720094,40.4968938109789
41.75348574353564,40.26518472016948
41.6460130119833,40.03355457501702
41.5385402423395,39.80202831655971
41.431074743535625,39.57033434552832
41.32359867720096,39.3388686674124
41.21613574353564,39.10719441022161
41.108662156900074,38.87560695273712
41.00118940863547,38.64413624124518
40.893724011983274,38.41250936632482
40.786253743535646,38.18092584964783
40.67878024233949,37.94945837602773
40.57131217826668,37.71791231779753
40.463844577295724,37.48628238742413
40.356365843540395,37.25494588221525
40.24890557729573,37.02327413661085
40.14143024233948,36.79186186416269
40.03396132319796,36.5603717518495
39.92649543242082,36.32875494063721
39.81901498852965,36.09748014556924
39.71155557729571,35.86586920896635
39.60408359864625,35.63437045237792
39.496605822175695,35.40306194291166
39.38914374353564,35.17147910992756
39.28166767720096,34.940164800521174
39.17420474353564,34.70865567848923
39.06673457729573,34.47715495759775
38.959255843540404,34.24592249640712
38.851795577295725,34.0143619000526
38.744319323197956,33.78300975646859
38.63685009740661,33.5516558124378
38.52938374353565,33.32021389407818
38.421910156900076,33.088836404544246
38.314439097406606,32.85750916079195
38.20696932319796,32.62612161748655
38.099499242339476,32.394819737283505
37.99203374353566,32.163411910002
37.884561011983294,31.932047812348692
37.77708740863547,31.70082459803747
37.66962201198328,31.469432496101795
37.56215174353565,31.23808445291312
37.4546782423395,31.006854664506175
37.347210178266685,30.775507972358987
37.23973924233948,30.54427015023791
37.13227203334586,30.31295459126175
37.02480186707696,30.081626808850995
36.91732738728285,29.850454906390798
36.80986103334586,29.61916206934755
36.70239257729572,29.387823258451615
36.59491555359332,29.15673251656664
36.48745186707697,28.925395891206858
36.379979033345855,28.694164788133843
36.27250638728285,28.463028797410285
36.16504174353564,28.231712228635438
36.05756653223667,28.000619376363186
35.95010188843551,27.76935860221328
35.842630867076956,27.53811304370635
35.73515469856162,27.307084067970784
35.62769272218111,27.075796400297357
35.52022074353563,26.844607890145234
35.41274553223666,26.613571842795334
35.305281722181114,26.382282348310774
35.197804698561626,26.151298260593922
35.090341867076965,25.920066787361343
34.98287159864624,25.688895301840077
34.87539553223666,25.457894807890106
34.76793003334586,25.22673742026957
34.660460722181114,24.99555586018744
34.552983698561626,24.76462808003474
34.44552257729573,24.533409268698307
34.33804888843552,24.302329579335535
34.23057453223665,24.07135760458084
34.12310903334587,23.84021018704136
34.01563638728285,23.60924962211533
33.908172577295716,23.378095506218116
33.80069803334586,23.147072376405806
33.693225387282844,22.916117564298464
33.58575903334587,22.68505175196364
33.478288867076955,22.45397799349452
33.37081440863547,22.22309789625834
33.263350722181116,21.991955478097115
33.15587369856163,21.761126554196096
33.04841172218111,21.529999314166318
32.94093636592571,21.299130952755444
32.83347157729572,21.068047444195102
32.72599536592572,20.837181452063916
32.61852805470396,20.606204904298618
32.51105803334586,20.375240032634466
32.40358619962879,20.144328210069645
32.296117054703934,19.91338581686911
32.18864707605753,19.68249714457509
32.081178867076964,19.451517883037823
31.973705220986385,19.220670739316137
31.866236199628784,18.989753074146275
31.758765365925715,18.75892533639808
31.651301432420816,18.527915064740984
31.543824365925712,18.297141224704532
31.436356199628783,18.066249795753446
31.328886220986398,17.83542754269366
31.221418867076963,17.60450587925435
31.113946076057523,17.373713238786838
31.006477054703947,17.142855138622462
30.899005365925724,16.91208700466583
30.79153886707696,16.681192152733544
30.68406605470395,16.450409028976587
30.57659607605752,16.219619803745257
30.46912619962879,15.988837178190812
30.361657888435523,15.758007030252319
30.254185199628786,15.5272486550063
30.146714365925714,15.29653923345775
30.03925043242081,15.065646573615743
29.931773365925707,14.834991184700591
29.82430519962879,14.604217755705813
29.71683522098639,14.357521496625226
29.68160860247476,14.270372433074918
29.645983742228886,14.202709548642444
29.610527856996157,14.135070900722951
29.57524355305947,14.067507262530034
29.54013582823122,14.000013790267479
29.50520850935232,13.930916615679449
29.470416774683553,13.86455391077026
29.43584207566781,13.795659872883865
29.401413492685965,13.72789237301
29.367164675812752,13.6596601418261
29.3330855180764,13.591447822518495
29.299176975570077,13.523425430124068
29.265447614164195,13.454945202254505
29.23188615732703,13.386824321952938
29.19850407192831,13.317881944671619
29.165280782823917,13.249987295913666
29.132247113191188,13.18090790735556
29.099372291209832,13.112663487264625
29.06668059350544,13.043792097007458
29.03415701282516,12.97521583790383
29.001811475817725,12.906254604680363
28.969634894330547,12.837528829746804
28.937636339565213,12.768482635908104
28.905807661559965,12.699494537482426
28.87415297733064,12.630760541076203
28.84268091233572,12.561389265517823
28.811375852693246,12.492135190254809
28.78024180845728,12.423122231142688
28.749288265590355,12.353874500825672
28.7185094914566,12.284603483706544
28.687908043396302,12.215024912695863
28.6574757895587,12.145323190833183
28.627210958921992,12.076589322070683
28.597142683368208,12.006124695814542
28.5672253078514,11.93749838865478
28.537509896881904,11.86708774972318
28.507949914690293,11.797356159876399
28.4785648897871,11.72777141858978
28.44936143210721,11.65815566675474
28.42033972594804,11.588087056682115
28.39148902031513,11.518048686206132
28.362811964114293,11.448105823229715
28.33431291251118,11.378087856862352
28.305990507990376,11.307605887420497
28.277834896740067,11.238238576507436
28.24987682943516,11.167663526174053
28.22208548183907,11.096916894378333
28.194458074463334,11.026981371841424
28.1670178831542,10.956977054399408
28.1397643829397,10.885742021713106
28.11266633671536,10.816021471751654
28.085765472583986,10.7452615994823
28.0590352984363,10.674466492273352
28.03247658494985,10.603801911638985
28.006094425134165,10.533754877383432
27.979906296264975,10.462258111434677
27.953875796345283,10.391873212634174
27.928032978928204,10.320993681333674
27.902366837181777,10.250051862937285
27.87687632381592,10.179397994987848
27.851571514089585,10.108015402864764
27.826433333208676,10.037332379477188
27.80148284216091,9.96610116096273
27.776705687121822,9.895127224713159
27.75211104821178,9.823662000907968
27.727686742515754,9.752862691913867
27.703451480679167,9.681270730366244
27.67938629399277,9.610117644467975
27.65550364045461,9.538877584160431
27.631802421647727,9.467353708102975
27.608276498671774,9.395881746125562
27.584928951463024,9.324397310728678
27.56176026122406,9.253056794574766
27.538775808272995,9.181501337797672
27.515970584989383,9.109495179106101
27.493334521397195,9.038273139586117
27.47088925728541,8.966509272726263
27.4486217558819,8.894673371562885
27.42653154375056,8.822712901520067
27.40461651374262,8.751436899379435
27.382895318153253,8.678889551084286
27.36133653401069,8.607475426330739
27.33997012956051,8.535411212972187
27.31878097028744,8.46316945209069
27.297765849317756,8.391608183129705
27.276942338810006,8.319075383022712
27.256287550802707,8.247323447849991
27.235822330389457,8.175033572720341
27.2155338628898,8.102955328339347
27.195428678712872,8.030472255402161
27.17549784557751,7.958495410258464
27.155754690478208,7.8860937956093755
27.136189796399808,7.813686778091965
27.116804198740716,7.741258717611203
27.097598272219955,7.669112186408785
27.078579677436334,7.596514589503149
27.05973883300068,7.5239996507667
27.04107817381477,7.451600447461038
27.022601932957183,7.378866235595575
27.00430265866622,7.306507510908507
26.98619026717023,7.233451143306662
26.968249065251474,7.161374231762011
26.950503594076647,7.088309499659077
26.932930550237625,7.01564180669479
26.9155409890193,6.9429337275317415
26.8983342582891,6.870155732304926
26.881309892918132,6.797122038955876
26.864462391205404,6.724718838610471
26.847808005444243,6.651278141664837
26.83132227825012,6.578764991667641
26.815028493683705,6.505605008079962
26.79891219811873,6.432687634433827
26.782979635038398,6.359689420614224
26.76722978436551,6.2867041090379
26.751663887337727,6.213421261975209
26.736275398964565,6.140543740328998
26.721074907030726,6.067217021889794
26.706052373336156,5.994314701208935
26.69121880713314,5.9207827593006765
26.67655959650573,5.8479193544437145
26.66209202522229,5.774363981638458
26.647799762445086,5.701193280740251
26.633692805945582,5.627963974791774
26.619770746098247,5.554462015092524
26.606027430861808,5.481330555189766
26.592472633453507,5.407907092063338
26.579099913639567,5.334431053364441
26.565908951178496,5.260932585738766
26.55289929444289,5.187619853715182
26.540076707898095,5.113994351831618
26.527433888478843,5.0405689677664
26.514976565592992,4.967014500050317
26.50270203069395,4.893451647534582
26.49061081152739,4.819797489599445
26.47870141622469,4.74631375102332
26.46697831986992,4.672674291952163
26.455438485577858,4.598951361661012
26.444080586041984,4.525391365420563
26.432909032248304,4.451672985828223
26.421920675017184,4.377871424210011
26.411113744494244,4.304279597098811
26.40049432052345,4.230362015545914
26.390054665881642,4.156672288616807
26.379801121884068,4.082872819735292
26.369731381780017,4.009063441002155
26.359845798950317,3.9352429077691067
26.350144431384656,3.8613056427629
26.340625321485767,3.7875671809624047
26.331293367221047,3.713520055634983
26.32214178336889,3.639802020111333
26.3131789351204,3.565754755599661
26.30439749872615,3.4917642615585165
26.295798989422615,3.4179783388383513
26.287388905161784,3.343882143358413
26.279160357029117,3.2698559825975084
26.271115264621013,3.1959278681146412
26.263256530437545,3.1219389507293993
26.255582854876643,3.047782165873055
26.248090924157335,2.9737953133595925
26.240784984215946,2.899700913344134
26.233662826624947,2.825729474555342
26.22672787283103,2.751519430769482
26.21997459967881,2.6774729725111635
26.213407465131436,2.6033593861797613
26.207025068833605,2.5291951948567077
26.200826511192993,2.4550288888485485
26.19481211515818,2.380918732767005
26.188983551725475,2.3067500481741114
26.183339618011484,2.2325519425626426
26.177880031973494,2.1583910120842953
26.172605832349273,2.0841628874353173
26.167515752565542,2.009943698634779
26.162610234945348,1.9357084653653276
26.157889192928067,1.8615385778997255
26.153354430585498,1.7873117630853677
26.149004683475404,1.7130154529116006
26.144838709065713,1.6387932089476902
26.140858364553715,1.5645025388773002
26.137062276586388,1.4902298957979396
26.133450992339647,1.4159686950696024
26.13002510359296,1.3417244816191904
26.1267850470362,1.2674023715142066
26.12372920185533,1.19305901947236
26.120857253254062,1.1188014025586588
26.11817134234539,1.0444933088028518
26.11567043952694,0.9702133514586477
26.113355280180464,0.8958875510687112
26.111224971088287,0.8215734774699758
26.10927984391174,0.7472185062285155
26.10751909065293,0.672834966486476
26.105942078122403,0.5986181130128868
26.104552811604012,0.5242039760031224
26.10334677516302,0.44986561125629104
26.102325787079096,0.3755599442573512
26.101490645895737,0.3012118079274906
26.10084044878513,0.2268980394806283
26.100375976321097,0.15250407237463426
26.100095431512333,0.07818625392694918
26.100000599057154,-0.003414665875741623
26.100018482158667,-0.029155408342449483
26.100075179732816,-0.05486617481005587
26.100170524123833,-0.0808359379712917
26.100305881446516,-0.1067781806821769
26.100481099927915,-0.13210949349085863
26.100693006234287,-0.1579167060167663
26.10094405376703,-0.18395593281267333
26.10123551088277,-0.2102624441139816
26.101568745131388,-0.2349056941494149
26.10193504773302,-0.26175039847496284
26.10234598158628,-0.28708941712520636
26.10279361376185,-0.31277973486263855
26.10327984622047,-0.3384773028990392
26.103804723438337,-0.36468322103291906
26.10437085598942,-0.3901070085724863
26.104974186072745,-0.4158073945130688
26.105616172870327,-0.44259019766511953
26.106302503498448,-0.46593912123947634
26.10701517564276,-0.4950365472868243
26.107784316651294,-0.5186284150610779
26.10858109551025,-0.5453590849365827
26.109421949837724,-0.569976485693421
26.11029584795532,-0.5960929117948534
26.111210672071156,-0.6224897526075953
26.112167857456136,-0.6484137292094708
26.11316493622305,-0.6728916489840806
26.114194324925414,-0.700532931399426
26.115272723924022,-0.7244220520553456
26.11638036321184,-0.7514823829727878
26.117533871683268,-0.7765105342586234
26.11872271020059,-0.8030924213555404
26.119954936647673,-0.8272233008814536
26.12121780849598,-0.855339431674118
26.122532183882765,-0.8788423793701007
26.12387378876915,-0.9059675958973399
26.12526187711537,-0.9301281136744781
26.126680688977906,-0.9583910279531042
26.12815187615697,-0.9806111106812655
26.129643673432298,-1.0107672244297063
26.131197890054544,-1.0321249344931236
26.13276811306652,-1.0613146111647591
26.134395806188998,-1.0843773178526546
26.136048541164303,-1.1119132212308176
26.13774998023182,-1.13680500001891
26.13948607849167,-1.1633705875182558
26.141265911364428,-1.1870791220814263
26.143074285648396,-1.2137235994462914
26.14492666705585,-1.2392658435385213
26.14681735339124,-1.2672350227872002
26.14875923979304,-1.2910371053355743
26.150730156143425,-1.3153383136290047
26.15273288392897,-1.343179866450636
26.154786242858425,-1.3692698644400918
26.15688074274153,-1.3896541600114667
26.158986447284143,-1.421402308217028
26.161163427821496,-1.4460448518116977
26.16337406945179,-1.4703966283284173
26.165616976598805,-1.49611840590733
26.167899348411318,-1.5218712187454215
26.170221259051914,-1.5471606118759822
26.172580534341634,-1.5730467450716275
26.174980128857868,-1.5983041202310408
26.177416993231365,-1.622752460121977
26.179886567574012,-1.6525111649684812
26.182417276746047,-1.6753963406836074
26.184972552808798,-1.6994400784866786
26.187558621540063,-1.726475024065352
26.190191390650398,-1.7551223483837863
26.192879559574997,-1.776245532823207
26.195582974020958,-1.8017549397223867
26.198325040329593,-1.8302685933668157
26.20112194071893,-1.8541879099529985
26.203949197928083,-1.8785179947528154
26.206808738470915,-1.9085729687341124
26.209731583799385,-1.9292758873213685
26.21266758389264,-1.9550268657943006
26.21564363858304,-1.983761657193217
26.21867589936902,-2.0072595058801763
26.221736496636833,-2.033244850811972
26.22483856369421,-2.0567196050567222
26.227968748662963,-2.084030309262064
26.231147671995444,-2.1131338247064266
26.23438512086021,-2.1333144339691454
26.2376329648217,-2.1606741195441583
26.24092999025688,-2.1839806688965764
26.24425443796744,-2.209816488267915
26.24761971651926,-2.2382326035309257
26.25104030271177,-2.2622769672716467
26.25449227717086,-2.289644962802037
26.25799380269357,-2.307851610780693
26.261494782368228,-2.34177620369877
26.265081416976116,-2.3623518176780722
26.2686804825069,-2.3912158071955765
26.272337545542182,-2.409122563911295
26.275992499695295,-2.4436959760109596
26.279736876593606,-2.463341522912859
26.283488923825832,-2.495096805045829
26.287314957564874,-2.510480881521656
26.29112509600398,-2.5436504729979004
26.295017157759972,-2.564576066210758
26.298924069212987,-2.592245452281837
26.302882813163972,-2.619765891504044
26.306892664036194,-2.6366131778132
26.310894740632865,-2.672279365186076
26.314993097481782,-2.69140111047376
26.31909629575082,-2.716498187114087
26.32323746715891,-2.7443104075710156
26.327431511542976,-2.7669083438767723
26.33164979648117,-2.7919714152970694
26.3359060688168,-2.8244243409476293
26.34024132069652,-2.8427109137950577
26.344576952182635,-2.863585321908899
26.348927179533735,-2.8971118167449337
26.35336292548046,-2.920715536626491
26.357828624747707,-2.9441432500136115
26.36232309689666,-2.9699874751218416
26.366860705891305,-2.999212570994343
26.371459756413056,-3.0143995576618097
26.37604173634739,-3.0463395918061646
26.38070083172501,-3.071545292836373
26.385399291100097,-3.0942509449216837
26.390123089876806,-3.1217204818686195
26.394899181644387,-3.142462847908746
26.39968936926592,-3.174239114482931
26.404556422414156,-3.1893770021183308
26.409406194004063,-3.22735525754835
26.41436800443857,-3.2393783345916316
26.419294848196888,-3.278176173277421
26.424338476030847,-3.289383809625953
26.429342468153745,-3.3190941623478363
26.43441228490462,-3.3506210143474804
26.439557931824712,-3.3666105953315384
26.44469123738256,-3.3953241656281734
26.449884475880722,-3.4269143415742196
26.455154938659465,-3.4402226909851206
26.46039711760831,-3.4694424630128604
26.465702776203038,-3.4887765957253536
26.471015154220634,-3.5269769328900593
26.476443109858256,-3.5476278857054413
26.481885179225465,-3.560732715126589
26.4872981095658,-3.601730644903152
26.492843397474033,-3.6145998213336727
26.498357493057835,-3.6451585764597687
26.503944082578034,-3.6696284303958557
26.509566969472516,-3.692823319526411
26.51521945528414,-3.715474576215162
26.520898116837987,-3.7487191437410106
26.526664985719883,-3.762209305076915
26.53240457799381,-3.7961900318136292
26.53823665625822,-3.8155791971775814
26.5440767592496,-3.837778206664711
26.549940106036,-3.8684071566913283
26.55587743141945,-3.892038287673238
26.561846963700113,-3.918835161943657
26.567867862032482,-3.932522092115375
26.573862319672163,-3.9768730514240835
26.58001252065217,-3.9748357571811455
26.58604329477293,-4.0248573494312705
26.59226322194442,-4.032849899638358
26.598423064975375,-4.0662646427666
26.60467447469142,-4.083687836040233
26.610921386917465,-4.118397601549862
26.617268093185338,-4.128647593395786
26.62356773295796,-4.169378503184189
26.630003010618342,-4.182824344883199
26.636410712572566,-4.20283076756791
26.642829667853448,-4.246975412974008
26.649406609298822,-4.245517286687081
26.655865103201144,-4.293721168447373
26.66250624011532,-4.303742527055261
26.669098218826168,-4.329990890958172
26.6757401003497,-4.358595134377961
26.682446040042944,-4.385200607687918
26.689204447062707,-4.4010790339982195
26.69594941690699,-4.4251330976141885
26.702731026919132,-4.454611281063807
26.709583095666993,-4.483438258127776
26.716501512244996,-4.5025611401559695
26.723426189375324,-4.51768664496728
26.730333363172086,-4.559396534516967
26.737387039142774,-4.567251502743976
26.74437773336333,-4.604535071920359
26.75148807697982,-4.620092188963379
26.758582812298062,-4.646211354059066
26.765728194099026,-4.673696276092973
26.772932956304924,-4.6923569648126655
26.780141617430115,-4.725311260769272
26.787444339786383,-4.740642016490771
26.79473015572413,-4.7680040285690195
26.80207482010318,-4.78722334883533
26.809427602647762,-4.822823010841737
26.81689174882806,-4.831807063733899
26.824299342919964,-4.868674298277873
26.831826363469197,-4.886610818405918
26.839353654449088,-4.913294489899022
26.846936154223,-4.934479668299914
26.85453981089654,-4.957604417580355
26.86217622841582,-4.985668524595161
26.86987815534854,-4.870943608094205
26.997914536046082,-5.1804086765783595
27.125191975366818,-5.494824115435155
27.2522635009607,-5.809305718390315
27.379128635050815,-6.1238309217598585
27.50578473344273,-6.438450020260092
27.632233915746834,-6.753135690359325
27.758475709558212,-7.067899858161103
27.884510579192426,-7.382752968104
28.010341459114247,-7.697604347616933
28.135959216492548,-8.012597319858282
28.261371909265357,-8.327651576631746
28.38657890789228,-8.64274040542617
28.511575655142266,-8.957954514962585
28.636368318609257,-9.273199707865832
28.760952430483734,-9.58849530539592
28.885325298573218,-9.903900484416875
29.009492171097527,-10.219334672624884
29.13344780778898,-10.534947399190711
29.257203516639592,-10.850470802701086
29.38074222261001,-11.166219435050484
29.50408123349309,-11.48187797863215
29.627201206754403,-11.79779403780468
29.750124545272072,-12.113587304203724
29.872828987571584,-12.429612957714136
29.995332689673248,-12.74562858439728
30.117626162585776,-13.061659304038615
30.239703993655596,-13.3779235653529
30.361582774019695,-13.694112227397573
30.483247487577145,-14.010421110668252
30.60470323058686,-14.326834399335178
30.725953804351075,-14.643241885886034
30.84699062639448,-14.959794791180434
30.96782169564819,-15.276349176397368
31.088439715836643,-15.593061614841664
31.208854077343982,-15.909721458579405
31.329051769975123,-16.226622512692522
31.44905024504232,-16.543394099520423
31.568828448959245,-16.860389255417658
31.688403066547007,-17.177407170855854
31.80776799540641,-17.494475240028184
31.926922283191736,-17.811621324434842
32.045865886870956,-18.12887006535987
32.164602855763235,-18.446106311073905
32.28312346409412,-18.763540968102955
32.40144209758606,-19.080941413212983
32.51954705893095,-19.398404117837604
32.63743744824347,-19.71607466459132
32.75512830433071,-20.033616617202007
32.87259779780601,-20.35138784126736
32.989862977542344,-20.66917357856672
33.10691923712634,-20.98701492809882
33.22376282579244,-21.30487828879333
33.34038969349879,-21.623003111581134
33.456820460007975,-21.94096636369749
33.573029277832084,-22.259073484104164
33.68902559622516,-22.57732879615671
33.804816837001205,-22.895646245727868
33.92040147124548,-23.21387191856316
34.035763442733696,-23.532393256151092
34.15092560182644,-23.85076699113016
34.26586643331873,-24.16942233632353
34.38060673227335,-24.488024457326702
34.49513375114104,-24.80666511754387
34.60944513995752,-25.12543894856089
34.723545970902606,-25.44427386267254
34.837436980244284,-25.763157670053232
34.95111459479912,-26.082166501152418
35.06458552575416,-26.40116593860173
35.177840924760154,-26.720310587067146
35.29088963248469,-27.039448218720015
35.403721878311615,-27.35866173515193
35.516339622114906,-27.678064794550725
35.62875514645172,-27.99739028777021
35.74095211493034,-28.316810769728658
35.852934593832984,-28.636420416086978
35.96471480600178,-28.95594114669894
36.076275789535806,-29.275596304204814
36.1876240545388,-29.59540913054635
36.29876929864257,-29.915068062613045
36.409687315136786,-30.23503280348406
36.520404326273685,-30.554985008256633
36.63091154841604,-30.874909404366015
36.74119765630618,-31.19504817702333
36.851278688622976,-31.51514787985077
