z_coord_list,r_coord_list,cross_section_area_list,effective_fin_thickness_list,channel_ar_list,channel_width_list,channel_height_list,hydraulic_diameter,effective_channel_cross_section,nb_channels,gamma_list,mach_list,static_pressure_list,hotgas_total_temp_list,hotgas_recovery_temp_list,hotgas_static_temp_list,hotgas_visc_list,hotgas_cp_list,hotgas_cond_list,hotgas_pr_list,hg_list,sigma_list,hl_normal_list,hl_corrected_list,h_tp_list,molFracH2O,molFracCO2,P_H2O_list,P_CO2_list,q_rad_list_CO2,q_rad_list_H2O,q_rad_list,q_tot_list,coolant_velocity_list,coolant_reynolds_list,coolant_density_list,coolant_cond_list,coolant_cp_list,coolant_visc_list,coolant_temp_list,coolant_pressure_list,coolant_Tsat_list,hotwall_temp_list,coldwall_temp_list,wall_cond_list,CHF_Meyer_list,CHF_Tong_list,hoop_stress_list,thermal_stress_list,max_wall_stress_list
0.07401402805611224,0.04572986650410513,0.006569763558257235,0.00213802467349911,0.9819877430706062,0.0020564383354302732,0.0020193972397730482,0.0019950151027675216,3.98363923190267e-06,70,1.1404588890461402,2.795507509619881,143292.26412693548,3391.2430492476133,3246.0759370579703,2189.5466452751957,7.976497768155352e-05,2056.514659851628,0.24650171671015744,0.6769646666827498,2359.0516777854864,1.2571527770886397,12750.286483607977,17961.982532761525,18029.43249801474,0.4373795750037939,0.1679479729845657,62673.109585170416,24065.645304487814,50790.08395415091,97126.10018831673,147916.18414246765,6211915.10938136,5.987161545787589,10735.274062181143,778.653670347134,0.16400024622383427,2540.5452887822166,0.0008663599413221739,312.30276233515406,6196388.014353195,514.079026195013,675.5519496685324,656.8457816490103,332.0792505137791,0.0,0.0,-276807260.594413,28591221.793502517,305398482.3879155
0.07459218436873749,0.04589208875564157,0.006616457426457813,0.0021366864982926034,0.9822015313280341,0.002072337545884656,0.0020354531109964893,0.002011022946030178,4.047756697823149e-06,70,1.1404588890461402,2.800005056600804,141971.4967298016,3391.2430492476133,3245.8896483700987,2187.0509646586224,7.948409732935971e-05,2054.8582919464243,0.24535062323690493,0.6771878941392881,2338.3112485487272,1.256213485155612,12492.48337349239,17678.028236589627,17747.70206964354,0.4374717217894102,0.16824019614048433,62108.51511940593,23885.312456179952,50527.37996703653,96579.45402106075,147106.8339880973,6153433.027350336,5.890256560535581,10589.39401362993,778.9268968088587,0.16405718274841152,2537.825748312017,0.00087131828945513,311.9799316611134,6196550.50101566,514.0804748069382,677.2298101684628,658.6971011968496,332.03178304213657,0.0,0.0,-277857277.04273057,28305512.51530272,306162789.5580333
0.07517034068136269,0.0460535082558874,0.006663084355006417,0.0021351682302007185,0.9824218045278295,0.002088344794437069,0.0020516354614271643,0.0020271496492326652,4.112867322524737e-06,70,1.1404588890461402,2.8044604456948496,140674.51512376833,3391.2430492476133,3245.707209811637,2184.5803382544022,7.920228201680027e-05,2053.1963252370656,0.24419571199716625,0.6774118496325261,2317.8582623184507,1.2552752666071834,12240.382829846905,17399.64433974755,17471.58987963916,0.4375639439785949,0.1685333435689927,61554.09565483256,23708.346388755504,50268.654193719136,96040.82162675969,146309.4758204788,6095766.79660271,5.794987079192733,10445.748958516104,779.1985586858555,0.16411393122594442,2535.125574563048,0.000876287948273544,311.65877478899165,6196706.527986857,514.0818657435395,678.9163850649788,660.5547160625746,331.98411368983443,0.0,0.0,-278901520.3023087,28023683.7612277,306925204.0635364
0.07574849699398795,0.04621412600221524,0.0067096421909920104,0.0021334702010832344,0.9826485051543862,0.0021044598387516865,0.0020679443147067853,0.0020433951167758663,4.178982204133108e-06,70,1.1404588890461402,2.8088741842754277,139400.76338875043,3391.2430492476133,3245.5285723040392,2182.1344456612537,7.891954606663327e-05,2051.528855848671,0.24303704020835168,0.6776365231745005,2297.6874038952215,1.254338206305701,11993.859271598045,17126.71069577128,17200.97609766057,0.437656241470869,0.1688274041246916,61009.61416289044,23534.669015923082,50013.8295793989,95510.04860027133,145523.87817967022,6038901.958521574,5.701329312794837,10304.305356722369,779.4686697257595,0.16417049299471598,2532.444603717862,0.0008812688544770244,311.33928012936605,6196856.361579571,514.0832013892025,680.6113123012283,662.4183075191488,331.93625161341595,0.0,0.0,-279940016.26761466,27745669.292320542,307685685.5599352
0.0763266533066132,0.04637394300146761,0.006756128800415747,0.0021315927436499553,0.9828815755763699,0.0021206824364926806,0.002084379694477061,0.00205975925649725,4.246112527564103e-06,70,1.1404588890461402,2.8132467699377743,138149.70194218386,3391.2430492476133,3245.3536875468703,2179.71297260127,7.863590380161681e-05,2049.855979906359,0.241874665087872,0.6778619047772476,2277.7934856136458,1.253402388785636,11752.789367429046,16859.10965554374,16935.74338150821,0.4377486141657541,0.16912236666218186,60474.840572602974,23364.204546137156,49762.8310312508,94986.98446111353,144749.81549236435,5982824.389997455,5.609259530316787,10165.029998639187,779.7372435155779,0.1642268693727277,2529.782673245091,0.0008862609448454029,311.0214361719532,6197000.257066284,514.0844840289284,682.3142323118441,664.2875583151346,331.88820591606714,0.0,0.0,-280972790.2977354,27471404.422822453,308444194.72055787
0.07690480961923846,0.04653296026102603,0.0068025420655768885,0.0021295361906590593,0.9831209580873749,0.0021370123453242256,0.0021009416243797006,0.002076241979997103,4.3142695662177724e-06,70,1.1404588890461402,2.817578690515487,136920.8070327111,3391.2430492476133,3245.182508014345,2177.3156108985004,7.835136954450899e-05,2048.1777935352497,0.24070864385313775,0.6780879844528039,2258.1714443282685,1.2524678982093638,11517.05203028016,16596.726026568773,16675.77683642088,0.43784106196277134,0.1694182200360643,59949.55155600192,23196.87941338335,49515.58537213735,94471.48255960963,143987.06793174698,5927520.295337196,5.518754075532598,10027.8900106232,780.0042934841464,0.16428306165818185,2527.1396218923483,0.0008912641562452753,310.7052314854371,6197138.459117463,514.0857158523253,684.0247881558071,666.1621528320422,331.8399856437134,0.0,0.0,-281999867.1776283,27200825.981040973,309200693.15866923
0.07748296593186371,0.04669117877939965,0.006848879882263851,0.0021273008740723457,0.9833665949446779,0.002153449322910494,0.0021176301280564146,0.002092843192125092,4.38346463958739e-06,70,1.1404588890461402,2.821870424081622,135713.57025587952,3391.2430492476133,3245.014986952807,2174.9420584656973,7.806595761806791e-05,2046.4943928604619,0.2395390337215596,0.6783147522132063,2238.81634003642,1.251534819191503,11286.528524386364,16339.447194038214,16420.96413367166,0.4379335847614421,0.16971495310093968,59433.53032293114,23032.622211137674,49272.02129662757,93963.39998755894,143235.4212841865,5872976.208681432,5.429789437614039,9892.852907782102,780.2698329075128,0.16433907113059448,2524.5152896496556,0.0008962784256927,310.3906547137444,6197271.202229455,514.0868989574997,685.7426228320251,668.0417743967066,331.7915998572736,0.0,0.0,-283021271.0761126,26933872.34481621,309955143.42092884
0.07806112224448897,0.04684859955832333,0.0068951401632209135,0.0021248871261411524,0.9836184284061431,0.002169993126915659,0.0021344452291489125,0.0021095627986348463,4.453709143394508e-06,70,1.1404588890461402,2.8261224395275155,134527.49792617044,3391.2430492476133,3244.8510783397737,2172.59201897149,7.777968234505169e-05,2044.805874007114,0.238365891910548,0.6785421980704911,2219.7233500611383,1.2506032361415331,11061.102363200835,16087.162947384231,16171.195338691101,0.43802618246128755,0.1700125547114089,58926.566352669215,22871.363601361998,49032.06929225625,93462.59742276986,142494.6667150261,5819178.974261956,5.342342223549671,9759.886561305855,780.5338749119142,0.16439489905137672,2521.909517736272,0.0009013036903737758,310.0776945750686,6197398.711133385,514.0880353547734,687.4673812269889,669.9261072857248,331.743057579504,0.0,0.0,-284037025.64123076,26670483.331540663,310707508.9727714
0.07863927855711422,0.04700522359916479,0.006941320837052886,0.0021222952790838634,0.9838764007653408,0.0021866435150038935,0.002151386951298904,0.0021264007096292925,4.525014563822229e-06,70,1.1404588890461402,2.830335196703897,133362.11059374132,3391.2430492476133,3244.6907368722423,2170.265201750148,7.749255804821842e-05,2043.1123331003257,0.23718927563751355,0.6787703120366947,2200.8877654518797,1.2496732329667273,10840.659261988776,15839.765389505192,15926.36282101285,0.43811885496182906,0.17031101372207266,58428.455188622764,22713.03624733525,48795.66159016284,92968.93902987771,141764.60062004055,5766115.735,5.256389155523907,9628.959187892055,780.7964324758141,0.16445054666425335,2519.3221485971976,0.0009063398876475683,309.76633986200983,6197521.201188081,514.0891269702497,689.1987110327582,671.8148376767356,331.6943677698573,0.0,0.0,-285047153.99429476,26410600.136427924,311457754.1307227
0.07921743486973948,0.0471610518924764,0.006987419845077099,0.002119525664148077,0.984140454384937,0.002203400244839371,0.0021684553181481,0.002143356832076174,4.597392446815261e-06,70,1.1404588890461402,2.8345091463733905,132216.94262985545,3391.2430492476133,3244.53391796747,2167.9613218154,7.720459905032616e-05,2041.4138662652156,0.23600924211986687,0.6789990841238539,2182.3049895953177,1.2487448936484675,10625.087200660952,15597.149006937902,15686.361322588318,0.4382116021625879,0.17061031898753182,57938.99826286793,22557.57475763583,48562.73212878373,92482.2923861788,141045.02451496254,5713773.932986947,5.1719071210283305,9500.039385935339,781.0575184338896,0.16450601519605226,2516.753025879025,0.0009113869550886296,309.45657943923663,6197638.878761925,514.0901756492774,690.9362608840852,673.7076517869791,331.6455393745742,0.0,0.0,-286051678.6796892,26154165.351153146,312205844.03084236
0.07979559118236473,0.04731608542275533,0.007033435142635814,0.002116578612037879,0.9844105317284073,0.002220263074086265,0.0021856503533382084,0.0021604310563959586,4.67085434089272e-06,70,1.1404588890461402,2.8386447305672196,131091.54171673837,3391.2430492476133,3244.380577736953,2165.6800996509573,7.691581967413308e-05,2039.7105696269034,0.23482584857501865,0.679228504344005,2163.970536274466,1.2478183032606345,10414.276527816875,15359.21080028009,15451.088084801788,0.4383044239630854,0.17091045936238725,57458.00267858779,22404.915613331304,48333.21649371202,92002.52836219256,140335.74485590457,5662141.311601539,5.088873244125018,9373.096190950751,781.3171454844825,0.16456130585827236,2514.2019943729174,0.0009164448305982761,309.1484022370697,6197751.941605264,514.0911831598245,692.6796769233579,675.604232436563,331.59658141910904,0.0,0.0,-287050621.71197253,25901123.004361544,312951744.7163341
0.08037374749498999,0.04747032519989664,0.007079364708398724,0.002113454455737066,0.9846865753901382,0.0022372317604087487,0.002202972080510941,0.00217762329454001,4.745411955745649e-06,70,1.1404588890461402,2.842742383639046,129985.46816878018,3391.2430492476133,3244.23067291452,2163.421260617354,7.662623424239723e-05,2038.0025393105077,0.23363915222037926,0.6794585627091847,2145.880018747018,1.2468935449194458,10208.119568454598,15125.849700032062,15220.442273306755,0.43839732026284267,0.17121142370123962,56985.28091830426,22254.99706564902,48107.051816505926,91529.52092434198,139636.5727408479,5611205.866163719,5.007264716752173,9248.09891866508,781.5753261865539,0.16461641984640035,2511.6689000595966,0.0009215134523153026,308.84179725738966,6197860.579194707,514.0921511955971,694.4286123977686,677.5042687812636,331.547502748142,0.0,0.0,-288044004.79275966,25651418.24539973,313695423.0381594
0.08095190380761524,0.04762377221431828,0.0071252065310083625,0.0021101535264811708,0.9849685281239594,0.002254306061470995,0.002220420523308006,0.002194933456816512,4.821077066586012e-06,70,1.1404588890461402,2.846802531276118,128898.29482546734,3391.2430492476133,3244.084160919572,2161.184535485729,7.633585707787674e-05,2036.289871441148,0.23244921027335944,0.6796892492314294,2128.0291537687503,1.2459707016248818,10006.510839708264,14896.96687246823,14994.32527833316,0.43849029096138126,0.17151320085868987,56520.650802445074,22107.759130743005,47884.1768008257,91063.14718022438,138947.32398105008,5560955.866979865,4.927058921824315,9125.017267243335,781.8320729630836,0.16467135834058436,2509.153590090636,0.0009265927586506489,308.5367535718431,6197964.973073677,514.0930813791203,696.182721977154,679.4074505691572,331.49831217925214,0.0,0.0,-289031849.038402,25404997.501979794,314436846.5403818
0.08153006012024044,0.047776427438860986,0.0071709586095066915,0.0021066761539280036,0.9852563328701733,0.002271485734937176,0.0022379957053711126,0.002212361428780499,4.897861413960533e-06,70,1.1404588890461402,2.850825590762798,127829.60661279195,3391.2430492476133,3243.940999837272,2158.9696602799786,7.604470250332966e-05,2034.5726621439435,0.23125607995136985,0.6799205539227757,2110.4137613605612,1.245049858020372,9809.347226585029,14672.46596475649,14772.640953865613,0.43858333595822235,0.1718157796893387,56063.935302465536,21963.143527558295,47664.53167189434,90603.28727790674,138267.8189498011,5511379.870753215,4.8482335401354995,9003.821405936123,782.0873981102637,0.16472612250758475,2506.6559127134424,0.0009316826884394648,308.2332603131523,6198065.297187183,514.0939752647638,697.941655926898,681.3134622868577,331.449018660025,0.0,0.0,-290014175.00751156,25161808.584988702,315175983.59250027
0.0821082164328657,0.04792829187627894,0.0072166189675033805,0.0021030226704203923,0.9855499327811248,0.0022887705384714674,0.0022556976503419735,0.002229907125694115,4.975776936138416e-06,70,1.1404588890461402,2.8548119724304732,126778.99980893088,3391.2430492476133,3243.8011483209007,2156.776375466742,7.575278484151414e-05,2032.8510075440124,0.23005981847182078,0.6801524667952602,2093.0297510180017,1.2441310961003074,9616.527467048287,14452.25233923159,14555.294865278725,0.43867645515288717,0.17211914904778702,55614.962224010356,21821.093564242736,47448.058055580885,90149.82417168947,137597.88222727034,5462466.655964181,4.770766319230885,8884.481761737237,782.3413137922962,0.16478071349960638,2504.1757173362885,0.0009367831808105073,307.9313066834068,6198161.718186035,514.0948343414917,699.7050736487577,683.2219968771693,331.3996309014263,0.0,0.0,-290991003.01897377,24921800.26680085,315912803.2857746
0.08268637274549095,0.04807936649874216,0.0072621856349935916,0.002099193405555941,0.9858492712453676,0.002306160229738041,0.002273526381862297,0.0022475704362577343,5.054835527354596e-06,70,1.1404588890461402,2.8587620782537657,125746.08208282903,3391.2430492476133,3243.664565682169,2154.604426716801,7.546011841518824e-05,2031.1250037664745,0.228860483052123,0.6803849778609193,2075.8731312060077,1.2432144995877137,9427.952626872337,14236.23377286093,14342.19497466092,0.4387696484448971,0.17242329778863566,55173.56422880606,21681.554156721853,47234.69903251408,89702.64372082971,136937.3427533438,5414205.276730113,4.694635325418554,8766.969239174443,782.5938320507996,0.16483513245628692,2501.7128544503107,0.0009418941753465148,307.6308819449625,6198254.395737188,514.0956600356639,701.4726298431683,685.1327417576106,331.3501577519695,0.0,0.0,-291962352.77884656,24684922.65428746,316647275.433134
0.08326452905811621,0.04822965229872574,0.007307656663585064,0.0020951886907548344,0.9861542919104767,0.0023236545664010702,0.002291481923573793,0.0022653512683071366,5.135049234972649e-06,70,1.1404588890461402,2.8626763033735325,124730.47177011071,3391.2430492476133,3243.5312117889707,2152.45356405561,7.516671754711011e-05,2029.3947469364487,0.2276581309096871,0.6806180771317897,2058.9399967546865,1.2423001503475968,9243.525676987138,14024.319824368853,14133.251019320744,0.43886291573377345,0.1727282147664853,54739.57852187991,21544.47171583272,47024.39901535995,89261.63445222951,136286.03346758947,5366585.006434829,4.6198187562539825,8651.25504549933,782.8449648023693,0.16488938050413535,2499.2671756675404,0.0009470156120089074,307.33197542540256,6198343.482808155,514.096453713601,703.2439857351433,687.0453902015558,331.3006078936514,0.0,0.0,-292928243.71938163,24451126.826808676,317379370.5461903
