Engine x,Engine y,y coolant wall,Channel width,Rib width,Channel height,Chamber wall thickness,Channel area
-0.1167355353,0.045,0.046,0.0026314553989554667,0.003149075083649753,0.003,0.001,7.8943661968664e-06
-0.1162688827,0.045,0.046,0.002629107981322681,0.0031514225012825386,0.003,0.001,7.887323943968043e-06
-0.11580222999999999,0.045,0.046,0.002626760563186862,0.0031537699194183577,0.003,0.001,7.880281689560586e-06
-0.1153355774,0.045,0.046,0.002624413145554076,0.0031561173370511435,0.003,0.001,7.873239436662228e-06
-0.11486892480000001,0.045,0.046,0.0026220657279212903,0.003158464754683929,0.003,0.001,7.866197183763872e-06
-0.11440227210000001,0.045,0.046,0.002619718309785471,0.0031608121728197484,0.003,0.001,7.859154929356413e-06
-0.1139356195,0.045,0.046,0.0026173708921526854,0.003163159590452534,0.003,0.001,7.852112676458057e-06
-0.1134689668,0.045,0.046,0.0026150234740168663,0.0031655070085883532,0.003,0.001,7.845070422050598e-06
-0.1130023142,0.045,0.046,0.0026126760563840805,0.003167854426221139,0.003,0.001,7.838028169152242e-06
-0.1125356616,0.045,0.046,0.0026103286387512948,0.0031702018438539248,0.003,0.001,7.830985916253885e-06
-0.1120690089,0.045,0.046,0.0026079812206154756,0.003172549261989744,0.003,0.001,7.823943661846428e-06
-0.1116023563,0.045,0.046,0.00260563380298269,0.0031748966796225297,0.003,0.001,7.81690140894807e-06
-0.1111357036,0.045,0.046,0.0026032863848468707,0.003177244097758349,0.003,0.001,7.809859154540613e-06
-0.11066905099999999,0.045,0.046,0.002600938967214085,0.0031795915153911346,0.003,0.001,7.802816901642255e-06
-0.1102023983,0.045,0.046,0.002598591549078266,0.0031819389335269537,0.003,0.001,7.795774647234798e-06
-0.1097357457,0.045,0.046,0.00259624413144548,0.0031842863511597395,0.003,0.001,7.78873239433644e-06
-0.1092690931,0.045,0.046,0.0025938967138126943,0.003186633768792525,0.003,0.001,7.781690141438083e-06
-0.10880244039999999,0.045,0.046,0.002591549295676875,0.0031889811869283444,0.003,0.001,7.774647887030626e-06
-0.1083357878,0.045,0.046,0.0025892018780440894,0.00319132860456113,0.003,0.001,7.767605634132268e-06
-0.1078691351,0.045,0.046,0.0025868544599082703,0.0031936760226969492,0.003,0.001,7.760563379724811e-06
-0.10740248250000001,0.045,0.046,0.0025845070422754845,0.003196023440329735,0.003,0.001,7.753521126826454e-06
-0.1069358299,0.045,0.046,0.0025821596246426988,0.0031983708579625208,0.003,0.001,7.746478873928096e-06
-0.1064691772,0.045,0.046,0.0025798122065068796,0.00320071827609834,0.003,0.001,7.739436619520639e-06
-0.1060025246,0.045,0.046,0.002577464788874094,0.0032030656937311257,0.003,0.001,7.732394366622281e-06
-0.10553587190000001,0.045,0.046,0.0025751173707382747,0.003205413111866945,0.003,0.001,7.725352112214824e-06
-0.1050692193,0.045,0.046,0.002572769953105489,0.0032077605294997306,0.003,0.001,7.718309859316466e-06
-0.1046025667,0.045,0.046,0.0025704225354727032,0.0032101079471325163,0.003,0.001,7.71126760641811e-06
-0.104135914,0.045,0.046,0.002568075117336884,0.0032124553652683355,0.003,0.001,7.704225352010652e-06
-0.10366926139999999,0.045,0.046,0.0025657276997040983,0.003214802782901121,0.003,0.001,7.697183099112296e-06
