StartCurve
-190.0,46.0,1.5
-188.6000421,46.0,1.4964788732993046
-187.2000842,46.0,1.4929577465986095
-185.8001262,46.0,1.4894366196463973
-184.4001683,46.0,1.4859154929457021
-183.0002104,46.0,1.4823943662450068
-181.6002525,46.0,1.4788732395443114
-180.2002945,46.0,1.4753521125920996
-178.8003366,46.0,1.471830985891404
-177.4003787,46.0,1.4683098591907087
-176.0004208,46.0,1.4647887324900133
-174.6004628,46.0,1.4612676055378013
-173.2005049,46.0,1.457746478837106
-171.800547,46.0,1.4542253521364108
-170.4005891,46.0,1.4507042254357154
-169.0006311,46.0,1.4471830984835035
-167.6006732,46.0,1.443661971782808
-166.2007153,46.0,1.440140845082113
-164.8007574,46.0,1.4366197183814173
-163.4007994,46.0,1.4330985914292056
-162.0008415,46.0,1.4295774647285102
-160.6008836,46.0,1.4260563380278146
-159.2009257,46.0,1.4225352113271195
-157.8009678,46.0,1.419014084626424
-156.4010098,46.0,1.4154929576742121
-155.0010519,46.0,1.4119718309735168
-153.601094,46.0,1.4084507042728214
-152.2011361,46.0,1.4049295775721262
-150.8011781,46.0,1.4014084506199143
-149.4012202,46.0,1.3978873239192189
-148.0012623,46.0,1.3943661972185235
-146.6013044,46.0,1.3908450705178281
-145.2013464,46.0,1.3873239435656162
-143.8013885,46.0,1.383802816864921
-142.4014306,46.0,1.3802816901642254
-141.0014727,46.0,1.37676056346353
-139.6015147,46.0,1.3732394365113183
-138.2015568,46.0,1.369718309810623
-136.8015989,46.0,1.3661971831099275
-135.401641,46.0,1.3626760564092322
-134.001683,46.0,1.3591549294570202
-132.6017251,46.0,1.3556338027563248
-131.2017672,46.0,1.3521126760556297
-129.8018093,46.0,1.3485915493549343
-128.4018514,46.0,1.345070422654239
-127.00189340000001,46.0,1.341549295702027
-125.60193549999998,46.0,1.3380281690013316
-124.2019776,46.0,1.3345070423006362
-122.8020197,46.0,1.3309859155999408
-121.4020617,46.0,1.3274647886477289
-120.0021038,46.0,1.3239436619470335
-118.6021459,46.0,1.3204225352463383
-117.202188,46.0,1.316901408545643
-115.80223,46.0,1.313380281593431
-114.4022721,46.0,1.3098591548927356
-113.0023142,46.0,1.3063380281920403
-111.6023563,46.0,1.3028169014913449
-110.2023983,46.0,1.299295774539133
-108.8024404,46.0,1.2957746478384375
-107.4024825,46.0,1.2922535211377422
-106.0025246,46.0,1.288732394437047
-104.6025667,46.0,1.2852112677363516
-103.2026087,46.0,1.2816901407841397
-101.8026508,46.0,1.2781690140834443
-100.4026929,46.0,1.274647887382749
-99.00273496,46.0,1.2711267605814471
-97.60277703,46.0,1.2676056338052966
-96.20281911,46.0,1.264084507054298
-94.80286118,46.0,1.2605633802781477
-93.40290326,46.0,1.257042253527149
-92.00294534,46.0,1.2535211267761504
-90.60298741,46.0,1.25
-89.20307472,45.99033921378799,1.2495743319935786
-87.8034354,45.96127519605708,1.2482945706384843
-86.40434375,45.91281665454958,1.246163625897902
-85.00607397,45.84497362680143,1.2431861497713672
-83.60890011,45.75776017740236,1.2393686507946093
-82.21309599,45.651194411544,1.234719488517905
-80.81893517,45.52529844534396,1.22924886435104
-79.42669088,45.38009843736572,1.2229688133410677
-78.03663598,45.215624565778064,1.215893191843219
-76.6490429,45.031911033748145,1.208037664696225
-75.26418359,44.82899607313923,1.1994196905956993
-73.88232946,44.60692191703251,1.190058504435656
-72.50375133,44.36573483049292,1.179975100424918
-71.12871938,44.105485081591205,1.1691922109796105
